,Power
23961,1000
23962,1098
23963,3961
23964,4592
23965,376
23966,2216
23967,2532
23968,690
23969,912
23970,718
23971,721
23972,1105
23973,970
23974,875
23975,1164
23976,1351
23977,977
23978,830
23979,1180
23980,814
23981,887
23982,953
23983,1194
23984,1108
23985,706
23986,1401
23987,3774
23988,789
23989,1936
23990,2251
23991,1551
23992,237
23993,1005
23994,868
23995,441
23996,753
23997,927
23998,1094
23999,208
24000,1126
24001,1298
24002,252
24003,442
24004,1703
24005,678
24006,711
24007,817
24008,886
24009,1209
24010,1459
24011,-324
24012,1840
24013,2660
24014,460
24015,1654
24016,357
24017,766
24018,1259
24019,963
24020,1334
24021,814
24022,943
24023,1480
24024,975
24025,839
24026,736
24027,968
24028,1476
24029,1200
24030,911
24031,1187
24032,994
24033,1125
24034,2216
24035,221
24036,1493
24037,1644
24038,-265
24039,3225
24040,764
24041,778
24042,428
24043,1300
24044,1411
24045,884
24046,956
24047,1488
24048,1352
24049,1233
24050,855
24051,712
24052,956
24053,645
24054,1198
24055,995
24056,1128
24057,2043
24058,2161
24059,3458
24060,1700
24061,787
24062,2468
24063,-20
24064,1000
24065,599
24066,1383
24067,721
24068,962
24069,1212
24070,580
24071,540
24072,829
24073,1192
24074,299
24075,867
24076,423
24077,715
24078,609
24079,710
24080,1334
24081,1396
24082,1940
24083,3210
24084,1051
24085,1058
24086,1738
24087,2012
24088,323
24089,790
24090,867
24091,1075
24092,1266
24093,1238
24094,714
24095,1374
24096,1187
24097,857
24098,1050
24099,1307
24100,1081
24101,1696
24102,915
24103,1261
24104,1020
24105,1258
24106,1144
24107,3726
24108,3806
24109,1874
24110,1505
24111,2107
24112,1001
24113,553
24114,710
24115,785
24116,1515
24117,968
24118,622
24119,1350
24120,1232
24121,1156
24122,1278
24123,1199
24124,936
24125,1249
24126,728
24127,831
24128,1266
24129,1721
24130,4459
24131,-146
24132,631
24133,2895
24134,525
24135,3103
24136,626
24137,727
24138,1108
24139,771
24140,1518
24141,1125
24142,712
24143,159
24144,816
24145,1713
24146,853
24147,1015
24148,739
24149,1216
24150,832
24151,1026
24152,570
24153,1434
24154,-922
24155,1666
24156,1489
24157,2753
24158,-705
24159,1716
24160,659
24161,1054
24162,1202
24163,1106
24164,677
24165,800
24166,959
24167,1605
24168,844
24169,1570
24170,1602
24171,1065
24172,518
24173,1053
24174,722
24175,798
24176,1002
24177,1879
24178,741
24179,4216
24180,2165
24181,2988
24182,1207
24183,1621
24184,1357
24185,946
24186,897
24187,645
24188,1078
24189,947
24190,893
24191,951
24192,1400
24193,613
24194,763
24195,856
24196,689
24197,824
24198,977
24199,342
24200,674
24201,1151
24202,2931
24203,2688
24204,1172
24205,3658
24206,2612
24207,1076
24208,2430
24209,1199
24210,1112
24211,721
24212,565
24213,637
24214,980
24215,938
24216,935
24217,769
24218,1058
24219,1001
24220,1056
24221,1037
24222,527
24223,517
24224,513
24225,314
24226,1651
24227,2334
24228,2279
24229,1418
24230,836
24231,2233
24232,2015
24233,785
24234,987
24235,845
24236,899
24237,487
24238,1398
24239,435
24240,679
24241,657
24242,980
24243,1114
24244,994
24245,1356
24246,808
24247,604
24248,969
24249,373
24250,2760
24251,35
24252,2005
24253,489
24254,2877
24255,2654
24256,1802
24257,831
24258,1159
24259,475
24260,397
24261,715
24262,781
24263,890
24264,1299
24265,153
24266,1296
24267,1161
24268,1385
24269,613
24270,1099
24271,770
24272,1008
24273,444
24274,1813
24275,2058
24276,4494
24277,1226
24278,1358
24279,2736
24280,1763
24281,878
24282,782
24283,956
24284,1297
24285,905
24286,1187
24287,676
24288,977
24289,466
24290,547
24291,531
24292,1031
24293,1229
24294,889
24295,619
24296,801
24297,912
24298,2381
24299,-49
24300,3059
24301,3578
24302,3047
24303,2825
24304,977
24305,852
24306,432
24307,1328
24308,670
24309,761
24310,1004
24311,1042
24312,284
24313,609
24314,960
24315,1202
24316,593
24317,1277
24318,890
24319,881
24320,1173
24321,1231
24322,1428
24323,1756
24324,717
24325,3979
24326,1758
24327,2879
24328,1309
24329,1061
24330,922
24331,884
24332,297
24333,1382
24334,609
24335,1020
24336,1015
24337,976
24338,517
24339,303
24340,682
24341,1541
24342,1067
24343,830
24344,212
24345,1794
24346,2140
24347,2380
24348,1658
24349,1401
24350,1178
24351,2573
24352,1094
24353,1200
24354,898
24355,1287
24356,1114
24357,872
24358,912
24359,575
24360,646
24361,1186
24362,661
24363,654
24364,802
24365,946
24366,904
24367,1375
24368,699
24369,812
24370,1680
24371,691
24372,32
24373,2596
24374,1892
24375,2066
24376,992
24377,647
24378,988
24379,473
24380,1054
24381,810
24382,611
24383,1436
24384,761
24385,1227
24386,1483
24387,671
24388,1047
24389,1394
24390,679
24391,696
24392,940
24393,1985
24394,1910
24395,2504
24396,2126
24397,1312
24398,1801
24399,1058
24400,1800
24401,1272
24402,1103
24403,1119
24404,750
24405,1506
24406,779
24407,1045
24408,1407
24409,679
24410,842
24411,796
24412,1003
24413,941
24414,1367
24415,523
24416,1675
24417,1147
24418,2449
24419,1444
24420,-1520
24421,4615
24422,1805
24423,696
24424,1128
24425,1323
24426,1215
24427,759
24428,412
24429,920
24430,591
24431,1010
24432,916
24433,1136
24434,929
24435,919
24436,617
24437,811
24438,1167
24439,1096
24440,491
24441,1980
24442,1561
24443,1727
24444,640
24445,724
24446,1487
24447,2792
24448,1064
24449,1251
24450,1033
24451,990
24452,1239
24453,756
24454,1193
24455,831
24456,1056
24457,933
24458,819
24459,1160
24460,1630
24461,860
24462,977
24463,657
24464,869
24465,1081
24466,449
24467,2101
24468,1472
24469,286
24470,-1853
24471,2331
24472,1700
24473,639
24474,1078
24475,978
24476,719
24477,1180
24478,1310
24479,545
24480,390
24481,1069
24482,1293
24483,1286
24484,1305
24485,1231
24486,926
24487,1028
24488,931
24489,1869
24490,2833
24491,1827
24492,3097
24493,706
24494,1609
24495,2148
24496,598
24497,290
24498,939
24499,1067
24500,613
24501,759
24502,1076
24503,848
24504,816
24505,937
24506,1292
24507,1294
24508,804
24509,1036
24510,965
24511,1455
24512,1522
24513,1180
24514,1142
24515,-601
24516,989
24517,1049
24518,1565
24519,1325
24520,911
24521,839
24522,869
24523,635
24524,588
24525,1086
24526,1022
24527,1095
24528,688
24529,808
24530,777
24531,1304
24532,1347
24533,939
24534,701
24535,433
24536,1330
24537,2002
24538,-262
24539,1689
24540,3438
24541,2476
24542,2498
24543,2980
24544,459
24545,901
24546,597
24547,756
24548,1007
24549,899
24550,1128
24551,801
24552,1069
24553,869
24554,739
24555,676
24556,1440
24557,667
24558,352
24559,928
24560,695
24561,1355
24562,3258
24563,-179
24564,2602
24565,1575
24566,1945
24567,2064
24568,521
24569,732
24570,1139
24571,1087
24572,571
24573,875
24574,1292
24575,880
24576,538
24577,1050
24578,1096
24579,705
24580,886
24581,648
24582,995
24583,833
24584,1117
24585,1390
24586,1820
24587,3599
24588,4047
24589,1782
24590,1065
24591,2644
24592,446
24593,664
24594,1160
24595,1340
24596,1224
24597,722
24598,1231
24599,1123
24600,1556
24601,1033
24602,1039
24603,573
24604,428
24605,756
24606,809
24607,862
24608,839
24609,1017
24610,2485
24611,2092
24612,1487
24613,2162
24614,938
24615,-848
24616,1552
24617,822
24618,632
24619,942
24620,1406
24621,1027
24622,802
24623,968
24624,1155
24625,1379
24626,1066
24627,1512
24628,1142
24629,1156
24630,551
24631,991
24632,1240
24633,883
24634,1352
24635,2386
24636,2841
24637,4755
24638,1375
24639,1197
24640,1077
24641,979
24642,269
24643,925
24644,263
24645,1039
24646,669
24647,905
24648,321
24649,1298
24650,435
24651,1353
24652,1077
24653,489
24654,705
24655,1044
24656,1292
24657,1065
24658,89
24659,-270
24660,1353
24661,2434
24662,-427
24663,1502
24664,1566
24665,1182
24666,542
24667,1200
24668,1097
24669,903
24670,950
24671,1389
24672,1224
24673,952
24674,888
24675,1075
24676,1044
24677,891
24678,919
24679,1070
24680,759
24681,990
24682,4482
24683,383
24684,1729
24685,-420
24686,805
24687,3465
24688,436
24689,1472
24690,939
24691,677
24692,946
24693,983
24694,607
24695,973
24696,1385
24697,973
24698,812
24699,1373
24700,982
24701,954
24702,704
24703,1040
24704,673
24705,1917
24706,1181
24707,3469
24708,2028
24709,1275
24710,1384
24711,1632
24712,1499
24713,457
24714,133
24715,1102
24716,551
24717,1080
24718,792
24719,888
24720,1502
24721,149
24722,1031
24723,954
24724,1079
24725,1209
24726,829
24727,813
24728,698
24729,568
24730,1822
24731,-734
24732,-62
24733,21
24734,1475
24735,1104
24736,1148
24737,774
24738,843
24739,538
24740,782
24741,852
24742,662
24743,1329
24744,1033
24745,773
24746,1185
24747,1576
24748,817
24749,353
24750,1004
24751,872
24752,657
24753,1534
24754,887
24755,2308
24756,1557
24757,1410
24758,2372
24759,-1439
24760,2102
24761,1181
24762,408
24763,1133
24764,1182
24765,1272
24766,647
24767,954
24768,452
24769,900
24770,1326
24771,1537
24772,1133
24773,614
24774,811
24775,538
24776,1486
24777,2324
24778,2474
24779,3654
24780,3941
24781,129
24782,1325
24783,948
24784,881
24785,425
24786,1076
24787,1086
24788,1165
24789,652
24790,853
24791,770
24792,1427
24793,869
24794,820
24795,1155
24796,795
24797,1042
24798,573
24799,1031
24800,638
24801,1394
24802,610
24803,-320
24804,-730
24805,2356
24806,2568
24807,2157
24808,756
24809,811
24810,1432
24811,1669
24812,988
24813,983
24814,857
24815,1359
24816,1265
24817,1497
24818,771
24819,1498
24820,609
24821,713
24822,474
24823,1089
24824,1280
24825,1324
24826,260
24827,2624
24828,2720
24829,3300
24830,1482
24831,-15
24832,1049
24833,2353
24834,1103
24835,761
24836,917
24837,787
24838,947
24839,1012
24840,950
24841,749
24842,908
24843,1335
24844,942
24845,1089
24846,804
24847,1036
24848,1026
24849,1393
24850,1749
24851,2651
24852,1773
24853,1186
24854,1679
24855,1076
24856,1289
24857,1442
24858,487
24859,659
24860,356
24861,659
24862,851
24863,1291
24864,690
24865,1152
24866,1255
24867,1416
24868,961
24869,999
24870,688
24871,209
24872,836
24873,424
24874,562
24875,2217
24876,1928
24877,529
24878,1453
24879,1776
24880,613
24881,661
24882,835
24883,1216
24884,423
24885,953
24886,1036
24887,1524
24888,414
24889,771
24890,908
24891,1200
24892,1551
24893,1224
24894,206
24895,791
24896,1008
24897,1562
24898,790
24899,2835
24900,2265
24901,-466
24902,1941
24903,1511
24904,1132
24905,1066
24906,954
24907,763
24908,425
24909,986
24910,1105
24911,588
24912,1068
24913,483
24914,1138
24915,1011
24916,1447
24917,777
24918,714
24919,829
24920,1286
24921,951
24922,1070
24923,3073
24924,56
24925,713
24926,4816
24927,2131
24928,421
24929,491
24930,877
24931,570
24932,1035
24933,1131
24934,885
24935,1262
24936,1037
24937,775
24938,526
24939,748
24940,1468
24941,1172
24942,1145
24943,948
24944,863
24945,1202
24946,2391
24947,3549
24948,963
24949,894
24950,2953
24951,1415
24952,539
24953,199
24954,895
24955,880
24956,1683
24957,649
24958,647
24959,1212
24960,779
24961,159
24962,1254
24963,1383
24964,585
24965,1248
24966,741
24967,715
24968,947
24969,1441
24970,254
24971,4650
24972,2441
24973,79
24974,1403
24975,2185
24976,1631
24977,924
24978,1159
24979,698
24980,1206
24981,794
24982,929
24983,1563
24984,1236
24985,1364
24986,754
24987,305
24988,925
24989,1438
24990,1200
24991,803
24992,579
24993,1695
24994,2235
24995,2002
24996,1002
24997,740
24998,2028
24999,1775
25000,1136
25001,1177
25002,925
25003,531
25004,312
25005,902
25006,1015
25007,762
25008,555
25009,936
25010,712
25011,1039
25012,1369
25013,2093
25014,686
25015,870
25016,1203
25017,1935
25018,570
25019,5662
25020,4497
25021,2943
25022,2259
25023,2349
25024,-192
25025,1226
25026,912
25027,938
25028,460
25029,1251
25030,345
25031,551
25032,1596
25033,1470
25034,1355
25035,1491
25036,1000
25037,487
25038,776
25039,863
25040,867
25041,817
25042,2278
25043,3141
25044,556
25045,1565
25046,2703
25047,1814
25048,1867
25049,667
25050,886
25051,1532
25052,917
25053,693
25054,876
25055,805
25056,736
25057,1015
25058,1227
25059,1122
25060,1056
25061,1434
25062,606
25063,936
25064,14
25065,748
25066,1080
25067,2640
25068,3104
25069,1680
25070,3874
25071,-74
25072,432
25073,828
25074,596
25075,860
25076,770
25077,1187
25078,726
25079,991
25080,1097
25081,1277
25082,942
25083,1443
25084,777
25085,1202
25086,1040
25087,541
25088,956
25089,973
25090,2273
25091,5131
25092,3874
25093,1193
25094,1309
25095,1291
25096,1652
25097,1170
25098,1087
25099,1020
25100,496
25101,1136
25102,708
25103,458
25104,1610
25105,667
25106,731
25107,1033
25108,872
25109,816
25110,983
25111,755
25112,1081
25113,877
25114,1822
25115,1384
25116,4158
25117,611
25118,1933
25119,2469
25120,-14
25121,1199
25122,945
25123,1072
25124,655
25125,629
25126,1162
25127,1250
25128,723
25129,1046
25130,1133
25131,1037
25132,1397
25133,910
25134,1336
25135,478
25136,1056
25137,1350
25138,1150
25139,-582
25140,4695
25141,2819
25142,3052
25143,-548
25144,922
25145,1154
25146,659
25147,1249
25148,1226
25149,669
25150,816
25151,1178
25152,1016
25153,1080
25154,973
25155,1135
25156,1343
25157,964
25158,1001
25159,484
25160,697
25161,1678
25162,-726
25163,2096
25164,1796
25165,4803
25166,1680
25167,392
25168,406
25169,923
25170,1091
25171,1554
25172,705
25173,870
25174,671
25175,941
25176,1068
25177,952
25178,784
25179,523
25180,1032
25181,863
25182,1350
25183,758
25184,532
25185,936
25186,810
25187,2142
25188,2278
25189,834
25190,2612
25191,-29
25192,781
25193,933
25194,1188
25195,945
25196,967
25197,760
25198,1023
25199,1542
25200,752
25201,1262
25202,1329
25203,969
25204,1064
25205,778
25206,1099
25207,399
25208,1178
25209,1398
25210,1889
25211,1329
25212,1350
25213,1309
25214,1989
25215,1838
25216,419
25217,1221
25218,1188
25219,718
25220,942
25221,516
25222,742
25223,1358
25224,732
25225,1205
25226,710
25227,1216
25228,998
25229,1474
25230,1282
25231,940
25232,485
25233,477
25234,1018
25235,2863
25236,663
25237,937
25238,4761
25239,881
25240,925
25241,898
25242,997
25243,463
25244,1453
25245,1294
25246,1056
25247,1608
25248,1082
25249,1058
25250,835
25251,949
25252,679
25253,1305
25254,900
25255,707
25256,444
25257,1239
25258,1228
25259,2326
25260,75
25261,1414
25262,1880
25263,2187
25264,1326
25265,1125
25266,1433
25267,1059
25268,1217
25269,985
25270,788
25271,1041
25272,1268
25273,812
25274,1037
25275,1889
25276,753
25277,846
25278,938
25279,1740
25280,1512
25281,1369
25282,4215
25283,1176
25284,2070
25285,2696
25286,3604
25287,2571
25288,1546
25289,861
25290,804
25291,889
25292,402
25293,1421
25294,1103
25295,1083
25296,1344
25297,863
25298,830
25299,1226
25300,833
25301,1266
25302,810
25303,657
25304,1026
25305,2110
25306,830
25307,1860
25308,1888
25309,-90
25310,2329
25311,2021
25312,2118
25313,1266
25314,628
25315,1083
25316,888
25317,954
25318,1007
25319,1128
25320,701
25321,896
25322,206
25323,414
25324,1557
25325,1188
25326,841
25327,769
25328,583
25329,1127
25330,2396
25331,1898
25332,784
25333,2982
25334,3012
25335,2785
25336,-229
25337,1140
25338,496
25339,757
25340,899
25341,617
25342,1066
25343,1103
25344,945
25345,1719
25346,1449
25347,1330
25348,1387
25349,312
25350,823
25351,789
25352,603
25353,953
25354,1870
25355,897
25356,3873
25357,2498
25358,1967
25359,2065
25360,1487
25361,1314
25362,865
25363,1320
25364,885
25365,638
25366,951
25367,890
25368,1271
25369,652
25370,765
25371,1680
25372,781
25373,1024
25374,630
25375,1077
25376,1091
25377,1672
25378,2099
25379,1584
25380,2167
25381,784
25382,256
25383,668
25384,1372
25385,982
25386,1122
25387,852
25388,931
25389,979
25390,530
25391,648
25392,769
25393,1227
25394,704
25395,604
25396,1222
25397,986
25398,1596
25399,1208
25400,683
25401,1472
25402,769
25403,2044
25404,2193
25405,1616
25406,1312
25407,3575
25408,2530
25409,860
25410,1495
25411,546
25412,958
25413,1059
25414,1043
25415,1201
25416,1473
25417,324
25418,852
25419,483
25420,937
25421,712
25422,694
25423,895
25424,935
25425,1075
25426,3694
25427,905
25428,2207
25429,873
25430,960
25431,1363
25432,1326
25433,2046
25434,1005
25435,898
25436,-165
25437,804
25438,1132
25439,1218
25440,998
25441,995
25442,1305
25443,1555
25444,997
25445,850
25446,559
25447,388
25448,935
25449,925
25450,3087
25451,1568
25452,4115
25453,-596
25454,1522
25455,2590
25456,860
25457,1117
25458,742
25459,1478
25460,898
25461,1012
25462,1225
25463,1078
25464,793
25465,1399
25466,850
25467,1112
25468,965
25469,1073
25470,998
25471,1005
25472,857
25473,1078
25474,1807
25475,3413
25476,1177
25477,-1523
25478,2806
25479,1781
25480,1138
25481,740
25482,1078
25483,925
25484,868
25485,971
25486,1015
25487,600
25488,889
25489,1032
25490,1028
25491,897
25492,1074
25493,1465
25494,754
25495,815
25496,816
25497,586
25498,1170
25499,1873
25500,842
25501,2489
25502,2064
25503,951
25504,775
25505,1270
25506,1014
25507,575
25508,897
25509,1069
25510,810
25511,994
25512,866
25513,1191
25514,875
25515,1261
25516,1246
25517,1097
25518,1130
25519,751
25520,848
25521,1269
25522,715
25523,2059
25524,3166
25525,-222
25526,1833
25527,1474
25528,895
25529,1005
25530,1026
25531,1020
25532,681
25533,1103
25534,898
25535,1089
25536,1049
25537,582
25538,608
25539,1168
25540,1018
25541,1676
25542,751
25543,766
25544,931
25545,2209
25546,2043
25547,3077
25548,2833
25549,3405
25550,834
25551,1754
25552,1016
25553,825
25554,1101
25555,914
25556,892
25557,1035
25558,311
25559,584
25560,1263
25561,900
25562,922
25563,886
25564,1376
25565,845
25566,956
25567,793
25568,347
25569,1742
25570,1535
25571,257
25572,367
25573,3534
25574,1820
25575,3533
25576,624
25577,553
25578,909
25579,934
25580,535
25581,1112
25582,1108
25583,1137
25584,883
25585,739
25586,779
25587,82
25588,732
25589,1432
25590,972
25591,1035
25592,353
25593,840
25594,-192
25595,3143
25596,2447
25597,3352
25598,2697
25599,2162
25600,1429
25601,1622
25602,981
25603,964
25604,1525
25605,424
25606,886
25607,1381
25608,1186
25609,1263
25610,1105
25611,1058
25612,925
25613,1138
25614,849
25615,745
25616,1128
25617,1110
25618,2033
25619,3024
25620,2934
25621,2341
25622,187
25623,1447
25624,1357
25625,753
25626,1411
25627,680
25628,673
25629,828
25630,954
25631,1195
25632,1122
25633,356
25634,1131
25635,1122
25636,1145
25637,1130
25638,1177
25639,419
25640,879
25641,1471
25642,1835
25643,1555
25644,-68
25645,3844
25646,2358
25647,1284
25648,723
25649,1501
25650,1248
25651,1482
25652,413
25653,1238
25654,473
25655,929
25656,833
25657,1177
25658,556
25659,1007
25660,770
25661,1246
25662,862
25663,761
25664,403
25665,1023
25666,2230
25667,2863
25668,3080
25669,2263
25670,1867
25671,-820
25672,1484
25673,842
25674,761
25675,1116
25676,1306
25677,913
25678,639
25679,803
25680,871
25681,1077
25682,1196
25683,1096
25684,1070
25685,1528
25686,989
25687,843
25688,646
25689,1038
25690,-435
25691,6628
25692,-94
25693,308
25694,1496
25695,2339
25696,1399
25697,630
25698,985
25699,644
25700,602
25701,680
25702,1238
25703,646
25704,1150
25705,876
25706,1280
25707,1294
